# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 34 861 25 16955 2070
p 2 57 857 6 24509 2261
p 2 17 865 38 13644 1784
p 2 74 826 20 24226 2242
p 2 2 833 85 7124 1509
p 2 96 818 6 27878 2384
p 2 30 858 32 16026 1892
p 2 49 852 19 25884 2182
p 2 23 846 51 14644 1827
p 2 79 813 28 24619 2266
p 2 3 830 87 6603 1492
p 2 99 799 22 26403 2305
p 2 28 834 58 15286 1871
p 2 56 824 40 24155 2166
p 2 21 830 69 13199 1729
p 2 76 822 22 23818 2219
p 2 7 833 80 7358 1519
p 2 70 825 25 28053 2221
p 2 35 843 42 15125 1870
p 2 50 846 24 25090 2115
p 2 24 850 46 14444 1777
p 2 68 838 14 23873 2225
p 2 7 841 72 6981 1522
p 2 87 810 23 26503 2232
p 2 45 813 62 14975 1855
p 2 48 853 19 24405 2106
p 2 18 852 50 13670 1769
p 2 92 819 9 24325 2327
p 2 0 833 87 7386 1502
p 2 81 819 20 27838 2338
p 2 30 851 39 15320 1925
p 2 41 867 12 25487 2194
p 2 22 850 48 14450 1839
p 2 70 837 13 24518 2308
p 2 3 863 54 6292 1576
p 2 84 830 6 26759 2386
p 2 27 867 26 16105 1982
p 2 45 871 4 24196 2179
p 2 14 881 25 13543 1729
p 2 81 834 5 24394 2187
p 2 8 848 64 7478 1507
p 2 68 849 3 27049 2310
p 2 23 870 27 15044 1866
p 2 55 854 11 24312 2085
p 2 23 860 37 14584 1820
p 2 58 853 9 25168 2221
p 2 3 862 55 7732 1577
p 2 92 807 21 26760 2362
p 2 35 841 44 15683 1913
p 2 47 848 25 23977 2181
p 2 21 856 43 14113 1797
p 2 80 818 22 24487 2276
p 2 6 800 114 5924 1431
p 2 82 801 37 27098 2264
p 2 24 829 67 15190 1850
p 2 47 835 38 24641 2145
p 2 30 830 60 14102 1813
p 2 79 830 11 25252 2281
p 2 7 833 80 5801 1518
p 2 87 805 28 26971 2263
p 2 31 846 43 15932 1876
p 2 62 833 25 23990 2191
p 2 21 850 49 13986 1732
p 2 86 810 24 24654 2303
p 2 9 811 100 6513 1471
p 2 90 809 21 27566 2286
p 2 23 856 41 15192 1873
p 2 47 862 11 25014 2147
p 2 19 854 47 15491 1835
p 2 96 811 13 25519 2314
p 2 3 815 102 6445 1505
p 2 109 800 11 27062 2416
p 2 29 853 38 15753 1949
p 2 48 862 10 25286 2169
p 2 15 868 37 13774 1796
p 2 70 841 9 24467 2293
p 2 3 863 54 6465 1506
p 2 83 837 0 27196 2299
p 2 26 874 20 15310 1887
p 2 48 865 7 24838 2156
p 2 22 869 29 15350 1824
p 2 63 849 8 25292 2296
p 2 4 876 40 7006 1618
p 2 85 829 6 26472 2291
p 2 26 860 34 16207 1887
p 2 54 857 9 24772 2187
p 2 27 861 32 14192 1793
p 2 76 824 20 24479 2261
i 2 920 0 0 41831 3799
p 2 22 875 23 36374 2093
p 2 21 826 73 13299 1638
p 2 55 860 5 40684 2274
p 2 6 819 95 11270 1567
p 2 30 861 29 38227 2080
p 2 18 801 101 12857 1542
p 2 43 864 13 37643 2181
p 2 5 816 99 10183 1541
p 2 23 875 22 35300 2047
p 2 15 817 88 12742 1524
p 2 33 878 9 35630 2167
p 2 9 791 120 10285 1514
p 2 14 893 13 35956 2034
p 2 22 814 84 12644 1556
p 2 50 865 5 41038 2297
p 2 2 799 119 10453 1489
p 2 32 868 20 37560 2100
p 2 14 814 92 12720 1535
p 2 21 885 14 38425 2207
p 2 3 822 95 10322 1512
p 2 29 863 28 36533 2074
p 2 14 810 96 12985 1556
p 2 28 886 6 35933 2201
p 2 3 812 105 10372 1505
p 2 9 891 20 36049 1991
p 2 27 791 102 12596 1563
p 2 41 869 10 41236 2283
p 2 2 814 104 10382 1538
p 2 30 863 27 36680 2099
p 2 20 802 98 12641 1570
p 2 20 889 11 37674 2143
p 2 9 822 89 10620 1582
p 2 40 866 14 36770 2139
p 2 19 809 92 12609 1515
p 2 32 881 7 35438 2182
p 2 4 828 88 10186 1503
p 2 17 897 6 36039 2052
p 2 17 828 75 13048 1637
p 2 41 873 6 41512 2378
p 2 3 829 88 10924 1611
p 2 17 892 11 36806 2086
p 2 16 828 76 13317 1598
i 2 920 0 0 29245 3721
p 2 0 855 65 5875 987
p 2 11 852 57 12120 1447
p 2 0 822 98 9212 1140
p 2 43 824 53 15628 1718
p 2 0 733 187 4360 899
p 2 29 836 55 14101 1556
p 2 0 852 68 6416 1115
p 2 13 860 47 13036 1553
p 2 0 794 126 8557 1105
p 2 43 844 33 14041 1611
p 2 0 826 94 6579 1047
p 2 26 858 36 13922 1583
p 2 0 868 52 7652 1148
p 2 15 849 56 10781 1428
p 2 0 860 60 3654 1023
p 2 43 850 27 15114 1745
p 2 0 860 60 8434 1150
p 2 33 839 48 13154 1532
p 2 0 864 56 9095 1197
p 2 13 860 47 12592 1526
p 2 0 870 50 8156 1148
p 2 42 840 38 14722 1643
p 2 0 792 128 5881 1010
p 2 28 843 49 14608 1600
p 2 0 738 182 4754 959
p 2 14 856 50 10292 1446
p 2 0 840 80 7004 1055
p 2 46 841 33 15643 1761
p 2 0 842 78 7444 1088
p 2 33 828 59 14225 1539
p 2 0 765 155 4743 963
p 2 15 868 37 12965 1530
p 2 0 814 106 8530 1116
p 2 43 845 32 14620 1637
p 2 0 805 115 6348 1018
p 2 26 843 51 12353 1549
p 2 0 855 65 6966 1130
p 2 13 852 55 13002 1479
i 2 920 0 0 23365 3305
p 2 44 810 66 17315 1978
p 2 27 871 22 26166 2139
p 2 21 865 34 20198 1946
p 2 36 858 26 23576 2059
p 2 29 848 43 16566 1849
p 2 13 867 40 24361 1890
p 2 14 853 53 19755 1830
p 2 24 863 33 24737 2055
p 2 26 855 39 17156 1926
p 2 30 855 35 24421 2048
p 2 24 862 34 19912 2010
p 2 37 862 21 25408 2200
p 2 37 861 22 17094 2047
p 2 14 893 13 25338 2084
p 2 24 879 17 20991 2065
p 2 26 880 14 24931 2181
p 2 29 856 35 17043 2022
p 2 21 872 27 24553 2058
p 2 18 875 27 19881 1941
p 2 18 874 28 24598 1995
p 2 26 851 43 16434 1866
p 2 12 878 30 24311 1984
p 2 22 855 43 19543 1909
p 2 40 839 41 25025 2081
p 2 26 868 26 16542 1926
p 2 29 868 23 25365 2116
p 2 26 858 36 19969 1963
p 2 43 864 13 24445 2116
p 2 32 866 22 17009 1999
p 2 43 863 14 24941 2168
p 2 18 877 25 20664 2030
p 2 31 873 16 24699 2183
p 2 44 841 35 16290 1909
p 2 17 870 33 23933 2020
p 2 11 856 53 19023 1782
p 2 34 854 32 24768 2027
p 2 25 853 42 16375 1884
p 2 15 871 34 24659 2016
p 2 21 855 44 20085 1926
p 2 22 879 19 24362 2111
p 2 29 856 35 17169 1935
p 2 24 871 25 24679 2008
p 2 17 874 29 19805 1929
p 2 32 877 11 24345 2122
p 2 35 863 22 16153 1991
p 2 36 872 12 24658 2119
p 2 19 880 21 20362 2044
p 2 39 867 14 25407 2174
p 2 29 856 35 16535 1929
i 2 920 0 0 38588 4170
p 2 7 912 1 9689 1420
p 2 8 911 1 11352 1424
p 2 5 915 0 12468 1536
p 2 8 912 0 11262 1453
p 2 7 913 0 12001 1527
p 2 8 912 0 12533 1506
p 2 15 904 1 11707 1549
p 2 6 914 0 11278 1456
p 2 14 906 0 12246 1553
p 2 8 912 0 10876 1478
p 2 8 911 1 10376 1497
p 2 12 908 0 10720 1477
p 2 5 914 1 9763 1418
p 2 10 910 0 9593 1440
p 2 9 911 0 10894 1510
p 2 4 916 0 9363 1430
p 2 11 909 0 9266 1429
p 2 3 917 0 10505 1465
p 2 2 918 0 8598 1388
p 2 4 916 0 8316 1399
p 2 2 918 0 9385 1517
p 2 0 919 1 8061 1406
p 2 0 920 0 8092 1453
p 2 1 919 0 9288 1471
p 2 0 920 0 7714 1388
p 2 0 920 0 7449 1405
p 2 2 918 0 9144 1481
p 2 0 920 0 7231 1375
p 2 1 919 0 7542 1342
p 2 2 918 0 8798 1453
p 2 0 919 1 7373 1377
p 2 2 918 0 7438 1391
p 2 0 919 1 9407 1526
p 2 1 919 0 7369 1377
p 2 0 920 0 7670 1359
p 2 3 917 0 9867 1487
p 2 7 912 1 7589 1365
p 2 0 920 0 7557 1346
p 2 0 920 0 9642 1491
p 2 1 918 1 7162 1359
p 2 1 919 0 7784 1400
p 2 3 917 0 10090 1467
p 2 0 919 1 7576 1372
p 2 0 919 1 8027 1366
p 2 0 920 0 10313 1466
p 2 1 919 0 7924 1377
p 2 2 918 0 7960 1429
p 2 0 919 1 9784 1463
p 2 1 919 0 7683 1360
p 2 3 917 0 7883 1388
p 2 4 914 2 9929 1513
p 2 0 917 3 7495 1358
p 2 7 912 1 7909 1414
p 2 8 907 5 9675 1478
